Client,CustomerAccountNumber,AdjustmentTypeCode,EffectiveOn,SundryTypeCode,Amount,Reference,GLAccountCode,GLDescription,Reserved1,Reserved2
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03469,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03470,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03471,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03472,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03473,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03474,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03475,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03476,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03477,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03478,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03479,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005206,TBSUB,8/1/2020,6302,1.25,VIN03480,G15,Badge Telepeage - Remboursement Abonnement Juin1000003351,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03481,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03482,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03483,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03484,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03485,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03486,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03487,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03488,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03489,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03490,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03491,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03492,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03493,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03494,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03495,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03496,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03497,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03498,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03499,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03500,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03501,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03502,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03503,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03504,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03505,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03506,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03507,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03508,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03509,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03510,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03511,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03512,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03513,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03514,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03515,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03516,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03517,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03518,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03519,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03520,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005207,TBSUB,8/1/2020,6302,1.25,VIN03521,G15,Badge Telepeage - Remboursement Abonnement Juin1000005662,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03522,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03523,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03524,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03525,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03526,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03527,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03528,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03529,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03530,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03531,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03532,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03533,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03534,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03535,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03536,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03537,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03538,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03539,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03540,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03541,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03542,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03543,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03544,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03545,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03546,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03547,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03548,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03549,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03550,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03551,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03552,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03553,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03554,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03555,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03556,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03557,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03558,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03559,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03560,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03561,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03562,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03563,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03564,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03565,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03566,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03567,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03568,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03569,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03570,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03571,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03572,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03573,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03574,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03575,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03576,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03577,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03578,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03579,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03580,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03581,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03582,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03583,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03584,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03585,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03586,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03587,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03588,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03589,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03590,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03591,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03592,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03593,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03594,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03595,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03596,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03597,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03598,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03599,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03600,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03601,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03602,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03603,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03604,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03605,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03606,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03607,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005209,TBSUB,8/1/2020,6302,1.25,VIN03608,G15,Badge Telepeage - Remboursement Abonnement Juin1000004850,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03609,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03610,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03611,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03612,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03613,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03614,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03615,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03616,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03617,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03618,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03619,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005210,TBSUB,8/1/2020,6302,1.25,VIN03620,G15,Badge Telepeage - Remboursement Abonnement Juin1000006193,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03621,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03622,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03623,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03624,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03625,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03626,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03627,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03628,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03629,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03630,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03631,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03632,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03633,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03634,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03635,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03636,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03637,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03638,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03639,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03640,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03641,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03642,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
WFE France,15005211,TBSUB,8/1/2020,6302,1.25,VIN03643,G15,Badge Telepeage - Remboursement Abonnement Juin1000006049,,
